Price,Close,High,Low,Open,Volume,EMA_12,EMA_26,MACD,Signal Line,Signal,Market Return,Strategy Return,Cumulative Market Return,Cumulative Strategy Return
Ticker,GC=F,GC=F,GC=F,GC=F,GC=F,,,,,,,,,
Date,,,,,,,,,,,,,,
2010-03-31,1113.300048828125,1118.699951171875,1102.0,1103.0999755859375,5950,1107.3266784064342,1109.1123525003293,-1.785674093895068,-1.2857996763187545,0,0.007967450274445342,0.0,0.9960634315684312,1.0588911531752303
2010-04-01,1125.0999755859375,1127.699951171875,1111.300048828125,1125.0999755859375,2696,1110.0610318186655,1110.296620877041,-0.23558905837558086,-1.0757575527301197,1,0.010599053480895071,0.0,1.0066207611499889,1.0588911531752303
2010-04-05,1132.9000244140625,1133.300048828125,1119.9000244140625,1122.300048828125,567,1113.5747229871881,1111.9709470649686,1.6037759222194836,-0.5398508577401991,0,0.0069327606411713205,0.0069327606411713205,1.0135994219434754,1.066232192085248
2010-04-06,1135.0999755859375,1138.5,1122.699951171875,1130.800048828125,2490,1116.8863003100726,1113.6842084368923,3.2020918731802794,0.20853768844389653,0,0.001941875827050854,0.0,1.01556770615926,1.066232192085248
2010-04-07,1152.300048828125,1153.0,1132.5999755859375,1152.300048828125,1342,1122.33456931285,1116.544641058465,5.789928254384904,1.3248158016320981,0,0.01515291481995562,0.0,1.0309565171045891,1.066232192085248
2010-04-08,1152.199951171875,1152.300048828125,1144.0,1152.199951171875,254,1126.9292434450076,1119.1857751409398,7.7434683040678465,2.608546302119248,0,-8.686770112675823e-05,-0.0,1.0308669602819867,1.066232192085248
2010-04-09,1161.0999755859375,1164.800048828125,1150.5,1161.0999755859375,505,1132.1862791589967,1122.290530729458,9.895748429538799,4.065986727603158,0,0.007724374927295052,0.0,1.0388297631833656,1.066232192085248
2010-04-12,1161.5999755859375,1169.0,1154.5999755859375,1161.5999755859375,483,1136.7114632246798,1125.2023414595676,11.50912176511224,5.554613735104974,0,0.00043062613944822026,0.0,1.0392771104338292,1.066232192085248
2010-04-13,1152.800048828125,1157.0,1145.0,1152.800048828125,278,1139.1866302405945,1127.2466160794606,11.940014161133831,6.831693820310745,0,-0.0075756946821332605,-0.0,1.0314038643550527,1.066232192085248
2010-04-14,1159.0,1160.5999755859375,1151.199951171875,1159.0,162,1142.2348409728106,1129.598718592093,12.636122380717552,7.992579532392107,0,0.005378166992773492,0.0,1.036950926574546,1.066232192085248
2010-04-15,1159.699951171875,1159.800048828125,1151.0,1157.5,179,1144.9217810034359,1131.8284395239289,13.09334147950699,9.012731921815085,0,0.0006039268092106198,0.0,1.0375771690389402,1.066232192085248
2010-04-16,1136.300048828125,1160.0,1130.4000244140625,1136.300048828125,483,1143.5953606687726,1132.1596698427581,11.43569082601448,9.497323702654965,0,-0.020177548787601807,-0.0,1.0166414050897552,1.066232192085248
2010-04-19,1135.199951171875,1137.0999755859375,1124.0,1135.199951171875,145,1142.3037592077114,1132.384875867137,9.918883340574439,9.58163563023886,0,-0.0009681401117465072,-0.0,1.0156571537662256,1.066232192085248
2010-04-20,1138.5999755859375,1145.800048828125,1136.0,1138.5999755859375,80,1141.7339463428232,1132.8452536240852,8.888692718737957,9.44304704793868,-1,0.002995088583779948,0.0,1.0186991369125051,1.066232192085248
2010-04-21,1148.199951171875,1150.0,1138.4000244140625,1148.199951171875,68,1142.7287163165233,1133.9826386276252,8.74607768889814,9.303653176130572,0,0.008431385729652074,-0.008431385729652074,1.027288182278278,1.0572423771964048
2010-04-22,1142.300048828125,1144.0,1133.5999755859375,1142.300048828125,213,1142.6627674721544,1134.5987430869216,8.06402438523287,9.055727417951033,0,-0.005138392784051593,-0.0,1.0220095720953177,1.0572423771964048
2010-04-23,1153.0999755859375,1153.0999755859375,1153.0999755859375,1153.0999755859375,40,1144.2684917973518,1135.9692047535152,8.299287043836557,8.90443934312814,0,0.009454544599636572,0.0,1.0316722071759483,1.0572423771964048
2010-04-26,1153.5,1160.0999755859375,1151.4000244140625,1160.0999755859375,108,1145.6887238285285,1137.2677821791806,8.420941649347924,8.807739804372098,0,0.0003469121693973065,0.0,1.0320301068194466,1.0572423771964048
2010-04-27,1161.699951171875,1170.699951171875,1148.5999755859375,1152.800048828125,213,1148.1519895736587,1139.0775724749358,9.07441709872296,8.86107526324227,1,0.007108756976051067,0.0,1.039366558040794,1.0572423771964048
2010-04-28,1171.300048828125,1171.300048828125,1171.300048828125,1171.300048828125,299,1151.7132294589612,1141.464422575172,10.248806883789257,9.138621587351668,0,0.008263835809380726,0.008263835809380726,1.0479557126222043,1.0659792546122753
2010-04-29,1168.4000244140625,1171.199951171875,1164.0,1168.4000244140625,166,1154.280428682823,1143.4596523410157,10.820776341807232,9.475052538242782,0,-0.0024759022395363095,-0.0,1.0453610767263881,1.0659792546122753
2010-04-30,1180.0999755859375,1181.300048828125,1170.0,1180.0999755859375,146,1158.2526666679175,1146.173750359158,12.078916308759517,9.99582529234613,0,0.010013651940603552,0.0,1.0558289587009808,1.0659792546122753
2010-05-03,1182.699951171875,1187.5,1177.300048828125,1178.5999755859375,90,1162.0137873608342,1148.8793948638038,13.134392497030376,10.62353873328298,0,0.0022031824758292906,0.0,1.058155142560264,1.0659792546122753
2010-05-04,1168.5999755859375,1191.800048828125,1168.300048828125,1168.5999755859375,94,1163.027047087773,1150.3401786209988,12.686868466774285,11.03620467998124,0,-0.011921853528417348,-0.0,1.045539971940319,1.0659792546122753
2010-05-05,1174.5999755859375,1177.199951171875,1159.199951171875,1174.5999755859375,98,1164.8074976259522,1152.1372006184017,12.670297007550516,11.363023145495095,0,0.0051343489006934195,0.0,1.0509081389458816,1.0659792546122753
2010-05-06,1196.9000244140625,1210.5999755859375,1175.9000244140625,1196.9000244140625,79,1169.7448094395077,1155.452965344006,14.291844095501574,11.948787335496391,0,0.018985228411060318,0.0,1.0708598700028116,1.0659792546122753
2010-05-07,1210.0,1210.800048828125,1194.5999755859375,1210.0,112,1175.9379156795833,1159.4934864296351,16.444429249948143,12.847915718386743,0,0.01094492047683815,0.0,1.0825803461218295,1.0659792546122753
2010-05-10,1200.4000244140625,1203.800048828125,1189.199951171875,1200.4000244140625,118,1179.7013170233492,1162.5236003544076,17.177716668941684,13.713875908497732,0,-0.00793386412060948,-0.0,1.0739913007560566,1.0659792546122753
2010-05-11,1219.9000244140625,1233.5,1201.5,1219.9000244140625,201,1185.8857335449975,1166.773705840308,19.11202770468958,14.793506267736102,0,0.016244584807900475,0.0,1.0914378435241356,1.0659792546122753
2010-05-12,1242.699951171875,1246.5,1227.0999755859375,1242.699951171875,213,1194.6263824106709,1172.3978721611647,22.228510249506144,16.28050706409011,0,0.018689996148466115,0.0,1.111836812615892,1.0659792546122753
2010-05-13,1228.800048828125,1240.0,1228.699951171875,1235.300048828125,37,1199.8838695518177,1176.5758111735322,23.308058378285523,17.686017326929193,0,-0.011185244137687733,-0.0,1.0994006464255146,1.0659792546122753
2010-05-14,1227.4000244140625,1227.4000244140625,1227.4000244140625,1227.4000244140625,99,1204.1171241460092,1180.3405677098679,23.77655643614139,18.904125148771634,0,-0.0011393427396081401,-0.0,1.0981480522810891,1.0659792546122753
2010-05-17,1227.699951171875,1235.9000244140625,1225.199951171875,1233.300048828125,49,1207.7452513807577,1183.8486701885352,23.896581192222584,19.902616357461824,0,0.0002443594197871768,0.0,1.098416395101985,1.0659792546122753
2010-05-18,1214.300048828125,1216.0999755859375,1208.199951171875,1214.300048828125,73,1208.753681757276,1186.1043278655418,22.64935389173411,20.45196386431628,0,-0.010914639469488785,-0.0,1.0864275761620712,1.0659792546122753
2010-05-19,1192.5999755859375,1192.5999755859375,1192.5999755859375,1192.5999755859375,75,1206.2684961924547,1186.5854869559416,19.683009236513044,20.298172938755634,-1,-0.017870437593352162,-0.0,1.0670126399625701,1.0659792546122753
2010-05-20,1187.800048828125,1191.800048828125,1179.4000244140625,1187.800048828125,297,1203.4271965979424,1186.6754545020292,16.751742095913187,19.588886770187145,0,-0.004024758390133498,0.004024758390133498,1.0627181718875023,1.0702695635609845
2010-05-21,1175.699951171875,1175.699951171875,1175.699951171875,1175.699951171875,177,1199.1614665323937,1185.862454255351,13.29901227704272,18.33091187155826,0,-0.010186981948845597,-0.0,1.051892281053774,1.0702695635609845
2010-05-24,1193.800048828125,1193.800048828125,1193.800048828125,1193.800048828125,14,1198.3366330394292,1186.4504242237047,11.886208815724558,17.04197126039152,0,0.015395167481472516,0.0,1.068086338893065,1.0702695635609845
2010-05-25,1197.800048828125,1200.0,1195.5999755859375,1197.800048828125,9,1198.2540816223054,1187.2911371573655,10.962944464939937,15.826165901301206,0,0.0033506448621161145,0.0,1.0716651168967735,1.0702695635609845
2010-05-26,1213.300048828125,1213.300048828125,1213.300048828125,1213.300048828125,237497,1200.5688458078162,1189.2177232070512,11.351122600764938,14.931157241193953,0,0.012940390188800333,0.0,1.085532881661144,1.0702695635609845
2010-05-27,1211.9000244140625,1218.5,1205.4000244140625,1211.699951171875,109434,1202.312104054931,1190.8978936668298,11.41421038810131,14.227767870575425,0,-0.0011538979293825857,-0.0,1.0842802875167186,1.0702695635609845
2010-05-28,1212.199951171875,1214.800048828125,1201.0999755859375,1210.4000244140625,12895,1203.8333113036917,1192.4758238523887,11.357487451303086,13.653711786720958,0,0.00024748473617486333,0.0,1.0845486303376142,1.0702695635609845
2010-06-01,1224.800048828125,1228.199951171875,1209.300048828125,1224.800048828125,4547,1207.0589632305278,1194.8702108876284,12.188752342899306,13.360719897956628,0,0.010394405348778557,0.0,1.095821868421806,1.0702695635609845
2010-06-02,1220.5999755859375,1225.800048828125,1213.199951171875,1220.5999755859375,2799,1209.1421959005909,1196.7761193837994,12.366076516791509,13.161791221723604,0,-0.003429190949335803,-0.0,1.0920640859885296,1.0702695635609845
2010-06-03,1208.300048828125,1224.0,1201.0,1208.300048828125,1552,1209.0126348125193,1197.6297437870826,11.38289102543672,12.806011182466229,0,-0.010076951502401954,-0.0,1.0810594091565082,1.0702695635609845
2010-06-04,1216.199951171875,1220.4000244140625,1196.9000244140625,1207.5999755859375,1070,1210.1183757908816,1199.0053147044746,11.113061086407015,12.467421163254388,0,0.0065380303107756,0.0,1.0881274083413226,1.0702695635609845
2010-06-07,1239.300048828125,1244.699951171875,1211.0,1239.300048828125,859,1214.6078639504574,1201.9901098247449,12.617754125712509,12.497487755746013,1,0.018993667639923606,0.0,1.1087949386852491,1.0702695635609845
2010-06-08,1244.0,1252.0999755859375,1234.0999755859375,1241.5,763,1219.1297310350026,1205.1019535414302,14.02777749357233,12.803545703311276,0,0.003792423938270062,0.003792423938270062,1.1129999591533517,1.074328479474235
2010-06-09,1228.5,1238.199951171875,1222.0,1237.0,446,1220.5713108757714,1206.835142167991,13.73616870778028,12.990070304205076,0,-0.012459807073954998,-0.0,1.0991321943889811,1.074328479474235
2010-06-10,1220.800048828125,1233.5,1215.0999755859375,1232.800048828125,488,1220.6065013299797,1207.8695796983714,12.736921631608311,12.939440569685724,-1,-0.006267766521672824,-0.0,1.092243090418097,1.074328479474235
2010-06-11,1228.9000244140625,1229.5999755859375,1218.0,1228.9000244140625,481,1221.8824279583,1209.4273904180523,12.455037540247758,12.842559963798132,0,0.0066349731831292225,-0.0066349731831292225,1.0994900940324794,1.0672003388230513
2010-06-14,1223.300048828125,1232.699951171875,1217.699951171875,1223.199951171875,989,1222.1005234767347,1210.4549947447244,11.645528732010234,12.603153717440552,0,-0.004556900866372393,-0.0,1.094479826670415,1.0672003388230513
2010-06-15,1233.199951171875,1236.0,1222.4000244140625,1222.5999755859375,251,1223.8081277375254,1212.1398063319207,11.668321405604729,12.416187255073389,0,0.008092783412568139,0.0,1.1033372148570837,1.0672003388230513
2010-06-16,1229.300048828125,1229.300048828125,1229.300048828125,1229.300048828125,318,1224.6530386745408,1213.4109354057136,11.242103268827123,12.181370457824137,0,-0.003162424990403201,-0.0,1.0998479936759777,1.0672003388230513
2010-06-17,1247.5,1251.0999755859375,1233.9000244140625,1233.9000244140625,266,1228.1679558015344,1215.9360513015868,12.231904499947632,12.191477266248837,1,0.01480513336774436,0.0,1.1161313899065965,1.0672003388230513
2010-06-18,1257.199951171875,1261.5,1242.9000244140625,1247.699951171875,130,1232.6344166277406,1218.9926364771636,13.641780150577006,12.481537843114472,0,0.0077755119614228985,0.0077755119614228985,1.124809882879335,1.0754983678228045
2010-06-21,1239.699951171875,1264.800048828125,1232.0,1257.4000244140625,219,1233.7214219422228,1220.526511639735,13.19491030248787,12.624212334989151,0,-0.013919822366909695,-0.0,1.10915272911311,1.0754983678228045
2010-06-22,1239.9000244140625,1242.800048828125,1232.0999755859375,1239.9000244140625,172,1234.6719761686597,1221.9615866600554,12.710389508604294,12.64144776971218,0,0.00016138844080648695,0.0,1.1093317335426778,1.0754983678228045
2010-06-23,1234.0999755859375,1245.0999755859375,1226.9000244140625,1233.9000244140625,100,1234.5839760790102,1222.860726580491,11.72324949851918,12.45780811547358,-1,-0.004677835885087522,-0.0,1.1041424617510456,1.0754983678228045
2010-06-24,1245.5,1248.0999755859375,1230.699951171875,1236.4000244140625,253,1236.2633643745469,1224.537709796751,11.725654577795922,12.31137740793805,0,0.009237520978517155,-0.009237520978517155,1.1143420009047424,1.0655634290876803
2010-06-25,1255.800048828125,1256.9000244140625,1243.699951171875,1246.699951171875,159,1239.2690081366359,1226.85343861389,12.415569522745955,12.332215830899631,1,0.008269810379867515,0.0,1.1235573979505469,1.0655634290876803
2010-06-28,1238.199951171875,1238.199951171875,1238.199951171875,1238.199951171875,351,1239.1045378343651,1227.6939210255925,11.410616808772602,12.147896026474227,-1,-0.014015047755949639,-0.014015047755949639,1.1078106873617195,1.050629506742023
2010-06-29,1242.0,1245.0,1228.5,1242.0,417,1239.5499935521552,1228.7536305792523,10.796362972902898,11.877589415759962,0,0.0030690106428516994,-0.0030690106428516994,1.1112105701514974,1.0474051136041378
2010-06-30,1245.5,1246.199951171875,1236.699951171875,1245.5,73,1240.4653791595158,1229.9941023881968,10.471276771319026,11.596326886871775,0,0.0028180354267310914,0.0,1.1143420009047424,1.0474051136041378
2010-07-01,1206.300048828125,1242.4000244140625,1204.5,1206.300048828125,50,1235.2091744931479,1228.238987309673,6.970187183474991,10.67109894619242,0,-0.03147326469038536,-0.0,1.079270020154654,1.0474051136041378
2010-07-02,1207.4000244140625,1211.5999755859375,1200.800048828125,1201.4000244140625,169,1230.93084371175,1226.6953604285166,4.235483283233407,9.383975813600616,0,0.0009118590246315339,0.0,1.0802541622625461,1.0474051136041378
