Date,Close,High,Low,Open,Volume,SMA,Std Dev,Upper Band,Lower Band,Signal,Market Return,Strategy Return,Cumulative Market Return,Cumulative Strategy Return
2014-10-23,358.4169921875,385.0480041503906,356.4469909667969,382.9620056152344,26456900,369.0136016845703,24.380787024361144,417.7751757332926,320.252027635848,0,-0.06457126822962156,-0.0,0.7837094563624085,0.9745915126006829
2014-10-24,358.3450012207031,364.3450012207031,353.30499267578125,358.59100341796875,15585700,370.4875518798828,22.65597522933295,415.7995023385487,325.1756014212169,0,-0.0002008581299606238,-0.0,0.7835520419465711,0.9745915126006829
2014-10-25,347.27099609375,359.8609924316406,342.87701416015625,358.6109924316406,18127500,371.8256011962891,20.20684783039795,412.239296857085,331.4119055354932,0,-0.03090319409850706,-0.0,0.7593377811080148,0.9745915126006829
2014-10-26,354.7040100097656,359.22100830078125,343.9309997558594,347.48699951171875,11272500,373.0568511962891,18.177587071923764,409.4120253401366,336.70167705244154,0,0.02140407347467921,0.0,0.7755907027669505,0.9745915126006829
2014-10-27,352.989013671875,358.6319885253906,349.8089904785156,354.7770080566406,13033000,373.89695129394534,16.713194346029933,407.3233399860052,340.4705626018855,0,-0.004835006905739236,-0.0,0.7718407163630452,0.9745915126006829
2014-10-28,357.6180114746094,359.9840087890625,352.6789855957031,353.2149963378906,7845880,374.13085174560547,16.43488335622716,407.00061845805976,341.2610850331512,0,0.013113716357861849,0.0,0.7819624165908791,0.9745915126006829
2014-10-29,335.59100341796875,357.8330078125,335.3429870605469,357.0889892578125,18192700,372.65910186767576,18.48342511442423,409.6259520965242,335.6922516388273,0,-0.061593676352636795,-0.0,0.7337984765834548,0.9745915126006829
2014-10-30,345.30499267578125,350.9129943847656,335.0719909667969,335.7090148925781,30177900,371.8462509155273,19.33498386719696,410.51621864992126,333.1762831811334,0,0.02894591678226255,0.0,0.7550389462215905,0.9745915126006829
2014-10-31,338.3210144042969,348.0450134277344,337.1419982910156,345.0090026855469,12545400,370.64735107421876,20.656380309968142,411.96011169415505,329.3345904542825,0,-0.020225535163465924,-0.0,0.7397678794649994,0.9745915126006829
2014-11-01,325.7489929199219,340.52899169921875,321.05499267578125,338.6499938964844,16677200,368.0073501586914,22.850854110189,413.7090583790694,322.3056419383134,0,-0.037160037210550945,-0.0,0.7122780775369097,0.9745915126006829
2014-11-02,325.8919982910156,329.04998779296875,320.6260070800781,326.07501220703125,8603620,364.78125,24.044432043113485,412.870114086227,316.692385913773,0,0.00043900479879277476,0.0,0.7125907710310233,0.9745915126006829
2014-11-03,327.5539855957031,334.00201416015625,325.4809875488281,325.5690002441406,12948500,361.1154495239258,23.840775951616706,408.7970014271592,313.4338976206924,0,0.005099810100901436,0.0,0.7162248486429365,0.9745915126006829
2014-11-04,330.49200439453125,331.7669982910156,325.0769958496094,327.1610107421875,15655500,357.90139923095705,23.393241233892386,404.6878816987418,311.1149167631723,0,0.008969571209719529,0.0,0.7226490784250099,0.9745915126006829
2014-11-05,339.4859924316406,343.3689880371094,330.6830139160156,330.6830139160156,19817200,355.7478988647461,22.983011548705818,401.71392196215777,309.78187576733444,0,0.02721393533736638,0.0,0.7423152037168755,0.9745915126006829
2014-11-06,349.2900085449219,352.96600341796875,338.42401123046875,339.4580078125,18797000,354.0244995117188,22.04528150787647,398.1150625274717,309.93393649596584,0,0.02887900040604885,0.0,0.7637525247864314,0.9745915126006829
2014-11-07,342.4150085449219,352.73199462890625,341.7760009765625,349.8179931640625,16834200,351.5731506347656,20.324245375077155,392.22164138491996,310.9246598846113,0,-0.019682784596788183,-0.0,0.7487197483558069,0.9745915126006829
2014-11-08,345.4880065917969,347.0320129394531,342.15399169921875,342.15399169921875,8535470,349.37025146484376,18.27633097682002,385.9229134184838,312.8175895112037,0,0.008974484091493373,0.0,0.755439121826413,0.9745915126006829
2014-11-09,363.2640075683594,363.6260070800781,344.2550048828125,345.3760070800781,24205600,348.3912017822266,16.858182500740302,382.10756678370717,314.674836780746,0,0.0514518612438124,0.0,0.7943078707007731,0.9745915126006829
2014-11-10,366.92401123046875,374.8160095214844,357.5610046386719,362.2650146484375,30450100,347.41365203857424,14.997797788821826,377.4092476162179,317.4180564609306,0,0.010075326995947043,0.0,0.8023107822335378,0.9745915126006829
2014-11-11,367.69500732421875,371.30999755859375,363.7349853515625,365.85699462890625,15838900,346.6405029296875,13.368197438635692,373.3768978069589,319.9041080524161,0,0.0021012418652148757,0.0,0.8039966312380802,0.9745915126006829
2014-11-12,423.5610046386719,429.7179870605469,367.9849853515625,367.9849853515625,45783200,349.89770355224607,21.717511874569343,393.33272730138475,306.4626798031074,-1,0.1519356972535466,0.0,0.9261524199947405,0.9745915126006829
2014-11-13,420.7349853515625,457.0929870605469,401.12298583984375,427.27301025390625,58945000,353.01720275878904,26.86544862560259,406.74810000999423,299.28630550758385,-1,-0.00667204784236497,0.00667204784236497,0.9199730867392135,0.9810940337995174
2014-11-14,397.8179931640625,419.25201416015625,384.78900146484375,418.4169921875,29589200,355.5445526123047,28.616921982687785,412.77839657768027,298.31070864692913,0,-0.05446894835320326,0.05446894835320326,0.8698631201912783,1.0345331940561793
2014-11-15,376.13299560546875,405.52801513671875,371.00799560546875,399.6499938964844,15727500,356.61600189208986,28.98262061208278,414.5812431162554,298.6507606679243,0,-0.054509846038187426,-0.0,0.8224470154353544,1.0345331940561793
2014-11-16,387.8819885253906,390.79901123046875,374.60198974609375,374.7300109863281,11905600,358.36065063476565,29.79171957125384,417.94408977727335,298.77721149225795,0,0.03123627295980591,0.0,0.8481371949044708,1.0345331940561793
2014-11-17,387.4079895019531,410.1990051269531,377.50201416015625,388.3489990234375,41518800,359.8501495361328,30.48917736201167,420.82850426015614,298.87179481210944,0,-0.0012220186486088247,-0.0,0.8471007554357187,1.0345331940561793
2014-11-18,375.197998046875,392.4020080566406,371.11700439453125,387.7850036621094,32222500,361.83049926757815,30.114538690579202,422.05957664873654,301.60142188641976,0,-0.031517139000605376,-0.0,0.8204025631791334,1.0345331940561793
2014-11-19,380.55499267578125,386.4809875488281,373.89599609375,373.89599609375,18931800,363.59299926757814,30.127980988705115,423.84896124498835,303.3370372901679,0,0.01427778041672001,0.0,0.8321160908295193,1.0345331940561793
2014-11-20,357.8399963378906,382.0249938964844,356.781005859375,380.3070068359375,25233200,364.56894836425784,29.577359603920236,423.7236675720983,305.4142291564174,0,-0.059689129758029424,-0.0,0.782447805510252,1.0345331940561793
2014-11-21,350.8479919433594,357.8789978027344,344.11199951171875,357.8789978027344,29850100,365.8238983154297,28.350588537897075,422.5250753912238,309.12272123963555,0,-0.019539471456759827,-0.0,0.76715918894808,1.0345331940561793
2014-11-22,352.9200134277344,364.84100341796875,350.87799072265625,351.60400390625,15273000,367.1752990722656,26.95687536943447,421.08904981113454,313.26154833339666,0,0.005905752724699953,0.0,0.7716898414184887,1.0345331940561793
2014-11-23,367.572998046875,370.8450012207031,353.17498779296875,353.17498779296875,15151600,369.1762496948242,25.295124430327473,419.76649855547913,318.5860008341693,0,0.04151927933138033,0.0,0.8037298475015315,1.0345331940561793
2014-11-24,376.9010009765625,387.2090148925781,366.66900634765625,366.947998046875,30930100,371.49669952392577,23.633756276154937,418.76421207623565,324.2291869716159,0,0.02537728010287066,0.0,0.8241263249686154,1.0345331940561793
2014-11-25,375.3479919433594,394.70098876953125,374.78399658203125,376.885986328125,25442200,373.28979949951173,22.40579954644749,418.1013985924067,328.47820040661674,0,-0.004120469378375846,-0.0,0.8207305376826688,1.0345331940561793
2014-11-26,368.3699951171875,377.697998046875,365.8160095214844,376.0190124511719,18601700,374.243798828125,21.72603268445311,417.69586419703126,330.7917334592188,0,-0.01859073972939984,-0.0,0.8054725498686399,1.0345331940561793
2014-11-27,369.6700134277344,373.99200439453125,368.2820129394531,370.50201416015625,8748030,375.60654907226564,20.44130916261578,416.4891673974972,334.72393074703405,0,0.0035291102092429583,0.0,0.8083151512676463,1.0345331940561793
2014-11-28,376.4469909667969,382.8380126953125,358.4549865722656,369.3739929199219,22946500,377.1544982910156,19.173380795018435,415.5012598810525,338.80773670097875,0,0.018332505458648285,0.0,0.8231335931905686,1.0345331940561793
2014-11-29,375.4909973144531,387.60101318359375,372.1449890136719,376.1520080566406,15375600,377.76584777832034,18.900151252771444,415.56615028386324,339.96554527277743,0,-0.0025395173166042895,-0.0,0.8210432311767824,1.0345331940561793
2014-11-30,378.0469970703125,382.5270080566406,373.3089904785156,375.510009765625,9194440,378.3219970703125,18.727191340639454,415.7763797515914,340.8676143890336,0,0.0068070866522502715,0.0,0.8266321435966463,1.0345331940561793
2014-12-01,379.2449951171875,383.6619873046875,376.66900634765625,378.2489929199219,11763000,378.8994964599609,18.559569978712172,416.01863641738527,341.78035650253656,0,0.0031689130085912343,0.0,0.8292516689498094,1.0345331940561793
2014-12-02,381.31500244140625,384.0379943847656,377.8630065917969,379.25,12364100,376.78719635009764,15.332530328763076,407.4522570076238,346.1221356925715,0,0.005458232411423403,0.0,0.8337779172864982,1.0345331940561793
2014-12-03,375.010009765625,383.0260009765625,374.34600830078125,381.72198486328125,13340100,374.5009475708008,11.318021967288319,397.13699150537747,351.86490363622414,0,-0.01653486654186942,-0.0,0.8199915106986081,1.0345331940561793
2014-12-04,369.60400390625,378.6549987792969,367.7590026855469,375.7179870605469,14529600,373.09024810791016,9.932267421076972,392.9547829500641,353.2257132657562,0,-0.014415630832770754,-0.0,0.808170815794371,1.0345331940561793
2014-12-05,376.85400390625,379.1919860839844,365.7560119628906,369.4419860839844,15181800,373.12629852294924,9.945192806151704,393.01668413525266,353.2359129106458,0,0.019615588368569137,0.0,0.8240235618484841,1.0345331940561793
2014-12-06,374.7850036621094,378.447998046875,370.94500732421875,376.7569885253906,7009320,372.47144927978513,9.334922275052582,391.1412938298903,353.80160472968,0,-0.005490190425720742,-0.0,0.8194995155786553,1.0345331940561793
2014-12-07,375.0950012207031,376.2919921875,373.2749938964844,374.83599853515625,6491650,371.85579986572264,8.681125959901186,389.218051785525,354.4935479459203,0,0.0008271343718790902,0.0,0.8201773517957287,1.0345331940561793
2014-12-08,361.90899658203125,376.02899169921875,361.885986328125,374.9649963378906,18898700,371.1913497924805,8.917209085415948,389.0257679633124,353.3569316216486,0,-0.03515377329945624,-0.0,0.7913450231053533,1.0345331940561793
2014-12-09,352.218994140625,363.0669860839844,344.95098876953125,361.8949890136719,32915500,369.77454986572263,9.57777517807371,388.9301002218701,350.6189995095752,0,-0.026774693453109233,-0.0,0.7701570026960638,1.0345331940561793
2014-12-10,346.364990234375,352.3840026855469,346.364990234375,352.2049865722656,16427700,369.2007995605469,10.617591896282141,390.43598335311117,347.9656157679826,1,-0.016620352688625162,-0.0,0.7573567216856408,1.0345331940561793
2014-12-11,350.5060119628906,361.35699462890625,338.76300048828125,344.3399963378906,32431300,369.18370056152344,10.648932697239914,390.48156595600324,347.88583516704364,0,0.011955659045429279,0.011955659045429279,0.7664114204258784,1.0469017201954938
2014-12-12,352.5419921875,352.9830017089844,349.2909851074219,350.8330078125,16989800,369.16479949951173,10.679610128981706,390.5240197574751,347.80557924154834,0,0.0058086884536090455,0.0,0.7708632655944203,1.0469017201954938
2014-12-13,347.3760070800781,352.3810119628906,346.5880126953125,352.3810119628906,11675900,368.1549499511719,11.74027951487582,391.63550898092353,344.67439092142024,0,-0.014653531272593279,-0.0,0.7595673966251391,1.0469017201954938
2014-12-14,351.6319885253906,353.3160095214844,345.4179992675781,346.72698974609375,12415200,366.8914993286133,12.103583190389928,391.0986657093932,342.6843329478334,0,0.012251800235389965,0.0,0.7688734646339055,1.0469017201954938
2014-12-15,345.3450012207031,351.81500244140625,344.9339904785156,351.3609924316406,17264200,365.39134979248047,12.837379909022367,391.0661096105252,339.71658997443575,0,-0.017879452125651896,-0.0,0.7551264283322995,1.0469017201954938
2014-12-16,327.06201171875,345.8590087890625,327.06201171875,345.6730041503906,30864900,363.3259506225586,15.400130707272588,394.12621203710376,332.52568920801343,1,-0.05294123105105797,-0.0,0.715149105617199,1.0469017201954938
2014-12-17,319.7760009765625,333.9540100097656,315.1520080566406,326.8550109863281,37567900,360.83125,18.1194818788325,397.070213757665,324.59228624233504,0,-0.02227715381526163,-0.02227715381526163,0.6992176189905179,1.0235797295452367
2014-12-18,311.39599609375,323.7090148925781,304.23199462890625,319.7850036621094,39173000,357.57870025634764,20.807903627081263,399.19450751051016,315.9628930021851,0,-0.026205859280311383,-0.0,0.680894020460938,1.0235797295452367
2014-12-19,317.8429870605469,318.5329895019531,306.7690124511719,311.1789855957031,23823100,354.69629974365233,22.145832537372474,398.9879648183973,310.40463466890736,0,0.020703512722289208,0.0,0.6949909184760817,1.0235797295452367
2014-12-20,329.95599365234375,330.32501220703125,316.04400634765625,317.6189880371094,20856700,352.29174957275393,22.0877562250132,396.46726202278035,308.1162371227275,0,0.03811003257872558,0.0,0.7214770450211236,1.0235797295452367
2014-12-21,320.8429870605469,329.6289978027344,318.90301513671875,329.5429992675781,15207600,349.37164916992185,22.197105094530354,393.76585935898254,304.97743898086117,0,-0.02761885453548918,-0.0,0.7015506754639906,1.0235797295452367
2014-12-22,331.885986328125,334.11700439453125,320.42498779296875,321.0679931640625,22315100,346.9001983642578,21.181828386451667,389.2638551371611,304.5365415913545,0,0.034418702333968154,0.0,0.72569713933498,1.0235797295452367
2014-12-23,334.5719909667969,336.2869873046875,329.60198974609375,332.0169982910156,16574200,344.87829742431643,20.267667737017135,385.41363289835067,304.3429619502822,0,0.00809315472578076,0.0,0.7315703185676745,1.0235797295452367
2014-12-24,322.53399658203125,334.7409973144531,321.35699462890625,334.385009765625,15092300,342.5247970581055,19.97619200591849,382.4771810699425,302.5724130462685,0,-0.0359802814036525,-0.0,0.7052482126390499,1.0235797295452367
2014-12-25,319.00799560546875,322.6700134277344,316.9580078125,322.2860107421875,9883640,339.6324966430664,18.90301308203548,377.43852280713736,301.8264704789955,0,-0.01093218393697526,-0.0,0.6975383094572568,1.0235797295452367
2014-12-26,327.92401123046875,331.42401123046875,316.62701416015625,319.1520080566406,16410500,337.28944702148436,17.13836327375661,371.56617356899756,303.01272047397117,0,0.027949191706237997,0.0,0.7170339413907229,1.0235797295452367
2014-12-27,315.8630065917969,328.9110107421875,312.6300048828125,327.5830078125,15185200,334.3278472900391,15.278394411636016,364.8846361133111,303.77105846676704,0,-0.036779876512901266,-0.0,0.6906615215708132,1.0235797295452367
2014-12-28,317.239013671875,320.02801513671875,311.0780029296875,316.1600036621094,11676600,332.09434814453124,14.265703166123858,360.625754476779,303.5629418122835,0,0.004356341361166027,0.0,0.693670278923798,1.0235797295452367
2014-12-29,312.6700134277344,320.2669982910156,312.3070068359375,317.70098876953125,12302500,330.11689910888674,14.06898933752008,358.2548777839269,301.9789204338466,0,-0.014402390775512863,-0.0,0.6836797684973784,1.0235797295452367
2014-12-30,310.73699951171875,314.8089904785156,309.37298583984375,312.718994140625,12528300,328.3354995727539,14.158696631275378,356.65289283530467,300.01810631020317,0,-0.006182281104684106,-0.0,0.6794530679829422,1.0235797295452367
2014-12-31,320.1929931640625,320.1929931640625,310.21099853515625,310.91400146484375,13942900,326.8198486328125,13.25405588603524,353.327960404883,300.31173686074203,0,0.030430858466170996,0.0,0.7001294081291368,1.0235797295452367
2015-01-01,314.2489929199219,320.43499755859375,314.00299072265625,320.43499755859375,8036550,324.9051986694336,12.05428512109807,349.01376891162977,300.79662842723747,0,-0.01856380486469611,-0.0,0.6871323424165924,1.0235797295452367
2015-01-02,315.0320129394531,315.8389892578125,313.56500244140625,314.0790100097656,7860650,323.28799896240236,11.00489334656506,345.2977856555325,301.2782122692722,0,0.0024917184690256278,0.0,0.6888444827648567,1.0235797295452367
2015-01-03,281.0820007324219,315.1499938964844,281.0820007324219,314.84600830078125,33054400,319.76049957275393,12.628591989648154,345.01768355205024,294.5033155934576,0,-0.10776686435849991,-0.0,0.6146098728266354,1.0235797295452367
2015-01-04,264.19500732421875,287.2300109863281,257.61199951171875,281.14599609375,55629100,315.7029998779297,16.437819848330594,348.5786395745909,282.8273601812685,0,-0.0600785299812876,-0.0,0.577685015155225,1.0235797295452367
2015-01-05,274.4739990234375,278.34100341796875,265.0840148925781,265.0840148925781,43962800,313.07359924316404,18.590270394476118,350.25414003211625,275.8930584542118,0,0.03890683553533014,0.0,0.600160911031094,1.0235797295452367
2015-01-06,286.1889953613281,287.5530090332031,272.6960144042969,274.6109924316406,23245700,311.39424896240234,19.450098502026925,350.2944459664562,272.4940519583485,0,0.04268162514326268,0.0,0.6257767540613622,1.0235797295452367
2015-01-07,294.3370056152344,298.7539978027344,283.0790100097656,286.0769958496094,24866800,310.5412994384766,19.82053612421801,350.1823716869126,270.9002271900406,0,0.028470732229305185,0.0,0.643593076461567,1.0235797295452367
2015-01-08,283.3489990234375,294.135009765625,282.17498779296875,294.135009765625,19982500,308.8166000366211,20.635730627358868,350.0880612913388,267.54513878190335,0,-0.03733137995621494,-0.0,0.619566858786991,1.0235797295452367
2015-01-09,290.4079895019531,291.114013671875,280.5329895019531,282.38299560546875,18718600,306.8391998291016,20.39689726112398,347.6329943513495,266.04540530685364,0,0.024912706601556422,0.0,0.6350019461599993,1.0235797295452367
2015-01-10,274.7959899902344,288.12701416015625,273.96600341796875,287.3030090332031,15264300,304.53684997558594,21.31132622355702,347.1595024227,261.9141975284719,0,-0.05375884988044988,-0.0,0.6008649718625904,1.0235797295452367
2015-01-11,265.6600036621094,279.63800048828125,265.03900146484375,274.6080017089844,18200800,301.22555084228514,21.972973547398073,345.1714979370813,257.279603747489,0,-0.03324643248414827,-0.0,0.5808883551434711,1.0235797295452367
2015-01-12,267.7959899902344,272.2030029296875,265.20001220703125,266.14599609375,18880300,297.88675079345705,21.711043173852296,341.30883714116163,254.46466444575248,0,0.00804030075540374,0.0,0.5855588722241364,1.0235797295452367
2015-01-13,225.86099243164062,268.2770080566406,219.906005859375,267.3940124511719,72843904,293.0531005859375,26.22670211655531,345.50650481904813,240.59969635282687,0,-0.1565930750498653,-0.0,0.4938644077998277,1.0235797295452367
2015-01-14,178.10299682617188,223.8939971923828,171.50999450683594,223.8939971923828,97638704,286.00785064697266,35.99423712584261,357.99632489865786,214.01937639528745,0,-0.21144862196566871,-0.0,0.3894374593326631,1.0235797295452367
2015-01-15,209.843994140625,229.06700134277344,176.89700317382812,176.89700317382812,81773504,280.10384979248045,38.363182059733944,356.83021391194836,203.37748567301256,0,0.17821708719158869,0.0,0.4588418689782231,1.0235797295452367
2015-01-16,208.0970001220703,221.59100341796875,199.77099609375,209.07000732421875,38421000,274.71554946899414,40.580352073746276,355.8762536164867,193.5548453215016,0,-0.00832520380537527,-0.0,0.4550219169045401,1.0235797295452367
2015-01-17,199.25999450683594,211.7310028076172,194.875,207.83399963378906,23469700,268.8165985107422,42.59841721351136,354.01343293776495,183.61976408371947,0,-0.04246580013191237,-0.0,0.43569904712563223,1.0235797295452367
2015-01-18,210.33900451660156,218.69500732421875,194.50599670410156,200.0500030517578,30085100,263.70004806518557,43.19527451192733,350.0905970890402,177.30949904133092,0,0.05560077444138223,0.0,0.4599242515691897,1.0235797295452367
2015-01-19,214.86099243164062,216.72799682617188,207.3179931640625,211.4709930419922,18658300,258.90624771118166,43.02017346864048,344.9465946484626,172.8659007739007,0,0.021498570488300173,0.0,0.46981196551082866,1.0235797295452367
2015-01-20,211.31500244140625,215.24099731445312,205.1529998779297,212.90699768066406,24051100,253.46234817504882,41.725993283940824,336.91433474293046,170.01036160716717,0,-0.016503647079460282,-0.0,0.4620583546383304,1.0235797295452367
2015-01-21,226.89700317382812,227.78799438476562,211.21200561523438,211.3780059814453,29924600,249.09474868774413,39.54297772854402,328.18070414483213,170.0087932306561,0,0.0737382606648691,0.0,0.49612973403503213,1.0235797295452367
2015-01-22,233.406005859375,237.0189971923828,226.4340057373047,227.32200622558594,33544600,245.01344833374023,36.472461311389736,317.95837095651973,172.06852571096076,0,0.028687036825075563,0.0,0.51036222598531,1.0235797295452367
