Date,Close,High,Low,Open,Volume,SMA,Std Dev,Upper Band,Lower Band,Signal,Market Return,Strategy Return,Cumulative Market Return,Cumulative Strategy Return
2010-02-03,1111.4000244140625,1124.9000244140625,1108.5999755859375,1115.800048828125,853,1115.8499938964844,22.244958399936696,1160.3399106963577,1071.3600770966111,0,-0.005369607901294149,-0.0,0.9943634901735416,0.9877573223925029
2010-02-04,1062.4000244140625,1110.699951171875,1059.0,1110.0,1426,1112.1749938964845,24.694670556512843,1161.5643350095102,1062.7856527834588,0,-0.04408853601189466,-0.0,0.9505234596281121,0.9877573223925029
2010-02-05,1052.199951171875,1068.5,1045.199951171875,1052.199951171875,1956,1108.1299926757813,27.54767973571053,1163.2253521472023,1053.0346332043603,0,-0.00960097233413848,-0.0,0.941397510189273,0.9877573223925029
2010-02-08,1065.699951171875,1073.4000244140625,1061.5999755859375,1065.699951171875,549,1104.5049926757813,28.14615243002571,1160.7972975358327,1048.2126878157299,0,0.012830261002164667,0.0,0.9534758859517893,0.9877573223925029
2010-02-09,1076.699951171875,1082.0,1063.0999755859375,1076.699951171875,387,1100.8049926757812,26.573887240404247,1153.9527671565897,1047.6572181949728,0,0.010321854653276619,0.0,0.9633175254619879,0.9877573223925029
2010-02-10,1075.800048828125,1081.0999755859375,1063.300048828125,1075.800048828125,640,1098.1499938964844,26.270049201901987,1150.6900923002884,1045.6098954926804,0,-0.0008357967721374093,-0.0,0.9625123877836633,0.9877573223925029
2010-02-11,1094.199951171875,1097.0999755859375,1075.5999755859375,1076.800048828125,1491,1096.039990234375,24.682926029507797,1145.4058422933906,1046.6741381753593,0,0.01710345929412549,0.0,0.9789746792282127,0.9877573223925029
2010-02-12,1089.5,1092.0,1079.800048828125,1089.5,197,1093.384991455078,22.135526073131626,1137.6560436013413,1049.113939308815,0,-0.0042953311840686625,-0.0,0.9747696587601101,0.9877573223925029
2010-02-16,1119.300048828125,1120.4000244140625,1092.4000244140625,1119.300048828125,928,1092.8449951171874,21.309025755313723,1135.463046627815,1050.2269436065599,0,0.027352041145594308,0.0,1.0014315985739937,0.9877573223925029
2010-02-17,1119.5,1127.0,1108.5,1119.5,1083,1091.8349975585938,19.360999146711876,1130.5569958520175,1053.1129992651702,0,0.00017863947391427715,0.0,1.001610493787924,0.9877573223925029
2010-02-18,1118.0,1123.699951171875,1100.800048828125,1118.0,989,1092.1199951171875,19.716786901076464,1131.5535689193405,1052.6864213150345,0,-0.0013398838767306742,-0.0,1.0002684520365333,0.9877573223925029
2010-02-19,1121.300048828125,1126.199951171875,1099.699951171875,1121.300048828125,137,1093.05,20.658277188014218,1134.3665543760285,1051.7334456239714,0,0.002951743137857843,0.0,1.0032209875758478,0.9877573223925029
2010-02-22,1112.5999755859375,1127.4000244140625,1110.0,1112.5999755859375,124,1094.2200012207031,21.086943482766824,1136.3938881862368,1052.0461142551694,0,-0.007758916314397735,-0.0,0.9954370798883994,0.9877573223925029
2010-02-23,1102.699951171875,1118.300048828125,1102.5999755859375,1116.4000244140625,152,1094.5950012207031,21.171805075233816,1136.9386113711707,1052.2513910702355,0,-0.008898098715891867,-0.0,0.9865795824860932,0.9877573223925029
2010-02-24,1096.5,1096.5,1096.5,1096.5,751,1094.525,21.162614890853252,1136.8502297817065,1052.1997702182937,0,-0.005622518768851004,-0.0,0.9810325202666,0.9877573223925029
2010-02-25,1107.800048828125,1108.199951171875,1088.699951171875,1107.800048828125,386,1095.695001220703,21.2201528406087,1138.1353069019203,1053.2546955394857,0,0.010305562086753373,0.0,0.9911426118133316,0.9877573223925029
2010-02-26,1118.300048828125,1118.300048828125,1106.800048828125,1106.800048828125,382,1097.4300048828125,21.594463987296944,1140.6189328574064,1054.2410769082185,0,0.009478244752838982,0.0,1.0005369040730665,0.9877573223925029
2010-03-01,1117.800048828125,1121.9000244140625,1113.5999755859375,1119.300048828125,184,1099.1700073242187,21.771853029673835,1142.7137133835663,1055.626301264871,0,-0.00044710719678853206,-0.0,1.000089556822603,0.9877573223925029
2010-03-02,1136.9000244140625,1137.4000244140625,1115.699951171875,1136.9000244140625,155,1100.8000061035157,23.340000728280547,1147.4800075600767,1054.1200046469546,0,0.017087112857045783,0.0,1.0171781999471836,0.9877573223925029
2010-03-03,1142.699951171875,1145.0,1133.699951171875,1142.699951171875,170,1102.0650024414062,24.919235352011796,1151.9034731454299,1052.2265317373826,0,0.005101527516284232,0.0,1.0223673625231786,0.9877573223925029
2010-03-04,1132.5999755859375,1139.0,1128.5999755859375,1132.5999755859375,118,1103.125,25.773474300929653,1154.6719486018594,1051.5780513981406,0,-0.008838694335796204,-0.0,1.0133309699069422,0.9877573223925029
2010-03-05,1134.800048828125,1134.800048828125,1134.800048828125,1134.800048828125,129,1106.7450012207032,24.819203598809597,1156.3834084183225,1057.106594023084,0,0.0019424980483946364,0.0,1.0152993633383642,0.9877573223925029
2010-03-08,1123.5999755859375,1123.5999755859375,1123.5999755859375,1123.5999755859375,17,1110.3150024414062,21.4695549190394,1153.254112279485,1067.3758926033274,0,-0.009869644660090993,-0.0,1.005278719398598,0.9877573223925029
2010-03-09,1122.0,1124.0,1113.0999755859375,1122.0,27,1113.1300048828125,18.842066002027444,1150.8141368868673,1075.4458728787577,0,-0.001423972606534707,-0.0,1.0038472300402421,0.9877573223925029
2010-03-10,1107.800048828125,1127.0999755859375,1106.9000244140625,1107.800048828125,21,1114.685009765625,16.855960038736516,1148.396929843098,1080.973089688152,0,-0.012655927960672941,-0.0,0.9911426118133317,0.9877573223925029
2010-03-11,1108.0,1108.0,1108.0,1108.0,46,1116.2950073242187,14.288662626462152,1144.872332577143,1087.7176820712943,0,0.00018049391863317332,0.0,0.9913215070272623,0.9877573223925029
2010-03-12,1101.5,1117.4000244140625,1099.9000244140625,1101.5,135,1116.660009765625,13.778679016028418,1144.2173677976818,1089.1026517335683,0,-0.005866425992779756,-0.0,0.985505992771236,0.9877573223925029
2010-03-15,1105.0999755859375,1107.0999755859375,1101.4000244140625,1105.0999755859375,21,1117.440008544922,12.546729938746113,1142.5334684224142,1092.3465486674297,0,0.0032682483757944247,0.0,0.9887268711314462,0.9877573223925029
2010-03-16,1122.199951171875,1127.0,1114.5,1122.199951171875,66,1117.5850036621093,12.586051266627464,1142.7571061953643,1092.4129011288544,0,0.015473691035845727,0.0,1.0040261252541727,0.9877573223925029
2010-03-17,1124.0,1131.4000244140625,1118.0,1124.0,29,1117.8100036621095,12.662080793244439,1143.1341652485983,1092.4858420756207,0,0.0016040357391258198,0.0,1.0056366190420964,0.9877573223925029
2010-03-18,1127.4000244140625,1127.800048828125,1121.0999755859375,1127.4000244140625,86,1118.2800048828126,12.84267533766271,1143.965355558138,1092.594654207487,0,0.0030249327527247516,0.0,1.0086786021883762,0.9877573223925029
2010-03-19,1107.4000244140625,1107.4000244140625,1107.4000244140625,1107.4000244140625,54,1117.5850036621093,13.045153692537864,1143.675311047185,1091.4946962770337,0,-0.017739932204094533,-0.0,0.9907847121698337,0.9877573223925029
2010-03-22,1099.300048828125,1099.300048828125,1099.300048828125,1099.300048828125,71,1116.9200073242187,13.638161104915932,1144.1963295340506,1089.6436851143867,0,-0.007314407989311045,-0.0,0.9835377085554514,0.9877573223925029
2010-03-23,1103.5,1103.5,1103.5,1103.5,16,1116.960009765625,13.595362839177925,1144.150735443981,1089.7692840872692,0,0.0038205685302681314,0.0,0.9872953817730904,0.9877573223925029
2010-03-24,1088.5999755859375,1092.4000244140625,1085.5,1088.5999755859375,9,1116.565008544922,14.316723646850562,1145.198455838623,1087.931561251221,0,-0.013502514194891235,-0.0,0.9739644118661487,0.9877573223925029
2010-03-25,1092.699951171875,1092.699951171875,1086.699951171875,1092.699951171875,8,1115.8100036621095,15.17567087001568,1146.1613454021408,1085.4586619220781,0,0.0037662830037550332,0.0,0.9776326374768224,0.9877573223925029
2010-03-26,1104.199951171875,1104.199951171875,1104.199951171875,1104.199951171875,5,1115.104998779297,15.380047048294303,1145.8650928758855,1084.3449046827084,0,0.010524389598138839,0.0,0.9879216242374845,0.9877573223925029
2010-03-29,1110.300048828125,1110.300048828125,1110.300048828125,1110.300048828125,158733,1114.729998779297,15.40229450817524,1145.5345877956474,1083.9254097629464,0,0.00552445021372816,0.0,0.99337934806565,0.9877573223925029
2010-03-30,1104.5,1112.9000244140625,1101.0999755859375,1109.699951171875,56533,1113.1099975585937,14.63240384879666,1142.374805256187,1083.8451898610003,0,-0.005223857131454457,-0.0,0.9881900762740177,0.9877573223925029
2010-03-31,1113.300048828125,1118.699951171875,1102.0,1103.0999755859375,5950,1111.6400024414063,12.874476294405628,1137.3889550302176,1085.891049852595,0,0.007967450274445342,0.0,0.9960634315684312,0.9877573223925029
2010-04-01,1125.0999755859375,1127.699951171875,1111.300048828125,1125.0999755859375,2696,1111.2650024414063,12.329529294983027,1135.9240610313723,1086.6059438514403,0,0.010599053480895071,0.0,1.0066207611499889,0.9877573223925029
2010-04-05,1132.9000244140625,1133.300048828125,1119.9000244140625,1122.300048828125,567,1111.1700012207032,12.144576053302796,1135.4591533273087,1086.8808491140976,0,0.0069327606411713205,0.0,1.0135994219434754,0.9877573223925029
2010-04-06,1135.0999755859375,1138.5,1122.699951171875,1130.800048828125,2490,1111.7450012207032,13.005769434684067,1137.7565400900714,1085.733462351335,0,0.001941875827050854,0.0,1.01556770615926,0.9877573223925029
2010-04-07,1152.300048828125,1153.0,1132.5999755859375,1152.300048828125,1342,1113.2600036621093,15.740482457166081,1144.7409685764414,1081.7790387477771,-1,0.01515291481995562,0.0,1.0309565171045891,0.9877573223925029
2010-04-08,1152.199951171875,1152.300048828125,1144.0,1152.199951171875,254,1115.479998779297,17.911234067464132,1151.302466914225,1079.6575306443688,-1,-8.686770112675823e-05,8.686770112675823e-05,1.0308669602819867,0.9878431266003703
2010-04-09,1161.0999755859375,1164.800048828125,1150.5,1161.0999755859375,505,1118.1349975585938,20.493497482589603,1159.121992523773,1077.1480025934145,0,0.007724374927295052,-0.007724374927295052,1.0388297631833656,0.9802126559211577
2010-04-12,1161.5999755859375,1169.0,1154.5999755859375,1161.5999755859375,483,1121.1399963378906,22.256360604958413,1165.6527175478075,1076.6272751279737,0,0.00043062613944822026,0.0,1.0392771104338292,0.9802126559211577
2010-04-13,1152.800048828125,1157.0,1145.0,1152.800048828125,278,1123.525,22.990705179973695,1169.5064103599475,1077.5435896400527,0,-0.0075756946821332605,-0.0,1.0314038643550527,0.9802126559211577
2010-04-14,1159.0,1160.5999755859375,1151.199951171875,1159.0,162,1125.3650024414062,24.313615050541564,1173.9922325424893,1076.737772340323,0,0.005378166992773492,0.0,1.036950926574546,0.9802126559211577
2010-04-15,1159.699951171875,1159.800048828125,1151.0,1157.5,179,1127.15,25.490128952893635,1178.1302579057874,1076.1697420942128,0,0.0006039268092106198,0.0,1.0375771690389402,0.9802126559211577
2010-04-16,1136.300048828125,1160.0,1130.4000244140625,1136.300048828125,483,1127.5950012207031,25.57227854151188,1178.7395583037269,1076.4504441376794,0,-0.020177548787601807,-0.0,1.0166414050897552,0.9802126559211577
2010-04-19,1135.199951171875,1137.0999755859375,1124.0,1135.199951171875,145,1128.9849975585937,25.16915776087127,1179.3233130803362,1078.6466820368512,0,-0.0009681401117465072,-0.0,1.0156571537662256,0.9802126559211577
2010-04-20,1138.5999755859375,1145.800048828125,1136.0,1138.5999755859375,80,1130.9499938964843,24.246834795731374,1179.443663487947,1082.4563243050216,0,0.002995088583779948,0.0,1.0186991369125051,0.9802126559211577
2010-04-21,1148.199951171875,1150.0,1138.4000244140625,1148.199951171875,68,1133.184991455078,23.635862063226835,1180.4567155815316,1085.9132673286244,0,0.008431385729652074,0.0,1.027288182278278,0.9802126559211577
2010-04-22,1142.300048828125,1144.0,1133.5999755859375,1142.300048828125,213,1135.8699951171875,21.23242464712081,1178.334844411429,1093.405145822946,0,-0.005138392784051593,-0.0,1.0220095720953177,0.9802126559211577
2010-04-23,1153.0999755859375,1153.0999755859375,1153.0999755859375,1153.0999755859375,40,1138.8899963378906,18.940783978619873,1176.7715642951302,1101.008428380651,0,0.009454544599636572,0.0,1.0316722071759483,0.9802126559211577
2010-04-26,1153.5,1160.0999755859375,1151.4000244140625,1160.0999755859375,108,1141.354998779297,17.327861485319804,1176.0107217499365,1106.6992758086574,0,0.0003469121693973065,0.0,1.0320301068194466,0.9802126559211577
2010-04-27,1161.699951171875,1170.699951171875,1148.5999755859375,1152.800048828125,213,1143.9249938964845,16.258197224418126,1176.4413883453208,1111.4085994476482,0,0.007108756976051067,0.0,1.039366558040794,0.9802126559211577
2010-04-28,1171.300048828125,1171.300048828125,1171.300048828125,1171.300048828125,299,1147.2649963378906,14.499004912087882,1176.2630061620664,1118.2669865137148,0,0.008263835809380726,0.0,1.0479557126222043,0.9802126559211577
2010-04-29,1168.4000244140625,1171.199951171875,1164.0,1168.4000244140625,166,1150.0199951171876,12.84620179855616,1175.7123987143,1124.3275915200752,0,-0.0024759022395363095,-0.0,1.0453610767263881,0.9802126559211577
2010-04-30,1180.0999755859375,1181.300048828125,1170.0,1180.0999755859375,146,1152.7699951171876,13.114919113858635,1178.9998333449048,1126.5401568894704,0,0.010013651940603552,0.0,1.0558289587009808,0.9802126559211577
2010-05-03,1182.699951171875,1187.5,1177.300048828125,1178.5999755859375,90,1155.259991455078,13.850718891349521,1182.961429237777,1127.558553672379,0,0.0022031824758292906,0.0,1.058155142560264,0.9802126559211577
2010-05-04,1168.5999755859375,1191.800048828125,1168.300048828125,1168.5999755859375,94,1156.934991455078,13.299034984983061,1183.5330614250443,1130.3369214851118,0,-0.011921853528417348,-0.0,1.045539971940319,0.9802126559211577
2010-05-05,1174.5999755859375,1177.199951171875,1159.199951171875,1174.5999755859375,98,1158.0499877929688,13.814803146629828,1185.6795940862285,1130.420381499709,0,0.0051343489006934195,0.0,1.0509081389458816,0.9802126559211577
2010-05-06,1196.9000244140625,1210.5999755859375,1175.9000244140625,1196.9000244140625,79,1160.2849914550782,16.224290631191618,1192.7335727174614,1127.836410192695,0,0.018985228411060318,0.0,1.0708598700028116,0.9802126559211577
2010-05-07,1210.0,1210.800048828125,1194.5999755859375,1210.0,112,1162.7299926757812,19.671889882353746,1202.0737724404887,1123.3862129110737,0,0.01094492047683815,0.0,1.0825803461218295,0.9802126559211577
2010-05-10,1200.4000244140625,1203.800048828125,1189.199951171875,1200.4000244140625,118,1164.6699951171875,21.392526907669957,1207.4550489325275,1121.8849413018474,0,-0.00793386412060948,-0.0,1.0739913007560566,0.9802126559211577
2010-05-11,1219.9000244140625,1233.5,1201.5,1219.9000244140625,201,1168.0249938964844,24.472868024405404,1216.9707299452953,1119.0792578476735,0,0.016244584807900475,0.0,1.0914378435241356,0.9802126559211577
2010-05-12,1242.699951171875,1246.5,1227.0999755859375,1242.699951171875,213,1172.2099914550781,29.49051476001339,1231.191020975105,1113.2289619350513,0,0.018689996148466115,0.0,1.111836812615892,0.9802126559211577
2010-05-13,1228.800048828125,1240.0,1228.699951171875,1235.300048828125,37,1175.6649963378907,31.897294940738913,1239.4595862193685,1111.8704064564129,0,-0.011185244137687733,-0.0,1.0994006464255146,0.9802126559211577
2010-05-14,1227.4000244140625,1227.4000244140625,1227.4000244140625,1227.4000244140625,99,1180.2199951171874,32.47935767627236,1245.178710469732,1115.2612797646427,0,-0.0011393427396081401,-0.0,1.0981480522810891,0.9802126559211577
2010-05-17,1227.699951171875,1235.9000244140625,1225.199951171875,1233.300048828125,49,1184.8449951171874,32.316684786588716,1249.4783646903647,1120.21162554401,0,0.0002443594197871768,0.0,1.098416395101985,0.9802126559211577
2010-05-18,1214.300048828125,1216.0999755859375,1208.199951171875,1214.300048828125,73,1188.6299987792968,31.022460029659097,1250.674918838615,1126.5850787199786,0,-0.010914639469488785,-0.0,1.0864275761620712,0.9802126559211577
2010-05-19,1192.5999755859375,1192.5999755859375,1192.5999755859375,1192.5999755859375,75,1190.85,29.529709711668442,1249.9094194233369,1131.790580576663,0,-0.017870437593352162,-0.0,1.0670126399625701,0.9802126559211577
2010-05-20,1187.800048828125,1191.800048828125,1179.4000244140625,1187.800048828125,297,1193.125,27.257797822788493,1247.640595645577,1138.609404354423,0,-0.004024758390133498,-0.0,1.0627181718875023,0.9802126559211577
2010-05-21,1175.699951171875,1175.699951171875,1175.699951171875,1175.699951171875,177,1194.2549987792968,25.9481822741364,1246.1513633275695,1142.358634231024,0,-0.010186981948845597,-0.0,1.051892281053774,0.9802126559211577
2010-05-24,1193.800048828125,1193.800048828125,1193.800048828125,1193.800048828125,14,1196.270001220703,24.11691638280024,1244.5038339863036,1148.0361684551026,0,0.015395167481472516,0.0,1.068086338893065,0.9802126559211577
2010-05-25,1197.800048828125,1200.0,1195.5999755859375,1197.800048828125,9,1198.0750061035155,22.70286243632089,1243.4807309761572,1152.6692812308738,0,0.0033506448621161145,0.0,1.0716651168967735,0.9802126559211577
2010-05-26,1213.300048828125,1213.300048828125,1213.300048828125,1213.300048828125,237497,1200.1750061035157,22.02831059068623,1244.2316272848882,1156.1183849221432,0,0.012940390188800333,0.0,1.085532881661144,0.9802126559211577
2010-05-27,1211.9000244140625,1218.5,1205.4000244140625,1211.699951171875,109434,1202.3500061035156,20.84137708240988,1244.0327602683353,1160.667251938696,0,-0.0011538979293825857,-0.0,1.0842802875167186,0.9802126559211577
2010-05-28,1212.199951171875,1214.800048828125,1201.0999755859375,1210.4000244140625,12895,1203.9550048828125,20.26577892502087,1244.4865627328543,1163.4234470327708,0,0.00024748473617486333,0.0,1.0845486303376142,0.9802126559211577
2010-06-01,1224.800048828125,1228.199951171875,1209.300048828125,1224.800048828125,4547,1206.060009765625,20.12781755499045,1246.3156448756058,1165.804374655644,0,0.010394405348778557,0.0,1.095821868421806,0.9802126559211577
2010-06-02,1220.5999755859375,1225.800048828125,1213.199951171875,1220.5999755859375,2799,1208.660009765625,18.31077939116364,1245.2815685479525,1172.0384509832977,0,-0.003429190949335803,-0.0,1.0920640859885296,0.9802126559211577
2010-06-03,1208.300048828125,1224.0,1201.0,1208.300048828125,1552,1210.3450134277343,16.46953661997006,1243.2840866676745,1177.4059401877942,0,-0.010076951502401954,-0.0,1.0810594091565082,0.9802126559211577
2010-06-04,1216.199951171875,1220.4000244140625,1196.9000244140625,1207.5999755859375,1070,1211.310009765625,16.20356572327509,1243.7171412121752,1178.9028783190747,0,0.0065380303107756,0.0,1.0881274083413226,0.9802126559211577
2010-06-07,1239.300048828125,1244.699951171875,1211.0,1239.300048828125,859,1212.7750122070313,17.362022709728237,1247.4990576264877,1178.050966787575,0,0.018993667639923606,0.0,1.1087949386852491,0.9802126559211577
2010-06-08,1244.0,1252.0999755859375,1234.0999755859375,1241.5,763,1214.955010986328,18.43076442017767,1251.8165398266833,1178.0934821459728,0,0.003792423938270062,0.0,1.1129999591533517,0.9802126559211577
2010-06-09,1228.5,1238.199951171875,1222.0,1237.0,446,1215.385009765625,18.65120859030994,1252.6874269462448,1178.0825925850052,0,-0.012459807073954998,-0.0,1.0991321943889811,0.9802126559211577
2010-06-10,1220.800048828125,1233.5,1215.0999755859375,1232.800048828125,488,1214.2900146484376,17.574982808397557,1249.4399802652326,1179.1400490316425,0,-0.006267766521672824,-0.0,1.092243090418097,0.9802126559211577
2010-06-11,1228.9000244140625,1229.5999755859375,1218.0,1228.9000244140625,481,1214.2950134277344,17.579340726656802,1249.453694881048,1179.1363319744207,0,0.0066349731831292225,0.0,1.0994900940324794,0.9802126559211577
2010-06-14,1223.300048828125,1232.699951171875,1217.699951171875,1223.199951171875,989,1214.0900146484375,17.44184328578868,1248.9737012200148,1179.2063280768602,0,-0.004556900866372393,-0.0,1.094479826670415,0.9802126559211577
2010-06-15,1233.199951171875,1236.0,1222.4000244140625,1222.5999755859375,251,1214.3650146484374,17.709032558009334,1249.783079764456,1178.9469495324188,0,0.008092783412568139,0.0,1.1033372148570837,0.9802126559211577
2010-06-16,1229.300048828125,1229.300048828125,1229.300048828125,1229.300048828125,318,1215.1150146484374,18.0210226271879,1251.1570599028132,1179.0729693940616,0,-0.003162424990403201,-0.0,1.0998479936759777,0.9802126559211577
2010-06-17,1247.5,1251.0999755859375,1233.9000244140625,1233.9000244140625,266,1217.8600158691406,18.58344981324253,1255.0269154956256,1180.6931162426556,0,0.01480513336774436,0.0,1.1161313899065965,0.9802126559211577
2010-06-18,1257.199951171875,1261.5,1242.9000244140625,1247.699951171875,130,1221.330010986328,19.145920413491652,1259.6218518133114,1183.0381701593446,0,0.0077755119614228985,0.0,1.124809882879335,0.9802126559211577
2010-06-21,1239.699951171875,1264.800048828125,1232.0,1257.4000244140625,219,1224.530010986328,16.246961569970193,1257.0239341262684,1192.0360878463878,0,-0.013919822366909695,-0.0,1.10915272911311,0.9802126559211577
2010-06-22,1239.9000244140625,1242.800048828125,1232.0999755859375,1239.9000244140625,172,1226.835009765625,14.869534017295809,1256.5740778002166,1197.0959417310335,0,0.00016138844080648695,0.0,1.1093317335426778,0.9802126559211577
2010-06-23,1234.0999755859375,1245.0999755859375,1226.9000244140625,1233.9000244140625,100,1228.6500061035156,13.268134231141174,1255.186274565798,1202.1137376412332,0,-0.004677835885087522,-0.0,1.1041424617510456,0.9802126559211577
2010-06-24,1245.5,1248.0999755859375,1230.699951171875,1236.4000244140625,253,1230.2600036621093,13.261109735093934,1256.782223132297,1203.7377841919215,0,0.009237520978517155,0.0,1.1143420009047424,0.9802126559211577
2010-06-25,1255.800048828125,1256.9000244140625,1243.699951171875,1246.699951171875,159,1232.4550048828125,13.688504702147771,1259.832014287108,1205.077995478517,0,0.008269810379867515,0.0,1.1235573979505469,0.9802126559211577
2010-06-28,1238.199951171875,1238.199951171875,1238.199951171875,1238.199951171875,351,1233.7550048828125,12.874015579463453,1259.5030360417395,1208.0069737238855,0,-0.014015047755949639,-0.0,1.1078106873617195,0.9802126559211577
2010-06-29,1242.0,1245.0,1228.5,1242.0,417,1234.6150024414062,12.818699449982155,1260.2524013413706,1208.9776035414418,0,0.0030690106428516994,0.0,1.1112105701514974,0.9802126559211577
2010-06-30,1245.5,1246.199951171875,1236.699951171875,1245.5,73,1235.8600036621094,12.593071799271712,1261.0461472606528,1210.673860063566,0,0.0028180354267310914,0.0,1.1143420009047424,0.9802126559211577
2010-07-01,1206.300048828125,1242.4000244140625,1204.5,1206.300048828125,50,1235.7600036621093,12.829168059392424,1261.418339780894,1210.1016675433245,1,-0.03147326469038536,-0.0,1.079270020154654,0.9802126559211577
2010-07-02,1207.4000244140625,1211.5999755859375,1200.800048828125,1201.4000244140625,169,1235.3200073242188,13.659360281715232,1262.638727887649,1208.0012867607884,1,0.0009118590246315339,0.0009118590246315339,1.0802541622625461,0.9811064716775174
2010-07-06,1194.800048828125,1211.800048828125,1190.5,1207.300048828125,52,1233.0950073242188,16.33852107743889,1265.7720494790967,1200.417965169341,0,-0.010435626413087151,-0.010435626413087151,1.0689810333939918,0.9708680110676288
2010-07-07,1198.5999755859375,1198.5999755859375,1198.5999755859375,1198.5999755859375,18,1230.8250061035155,17.829497125899103,1266.4840003553138,1195.1660118517173,0,0.0031803871798796735,0.0,1.0723808069681324,0.9708680110676288
